transaction_id,timestamp_utc,merchant_id,mid,tid,acquirer_bin,gateway_provider,client_ip,asn_type,ip_distance_from_home_km,device_canvas_hash,channel_type,avs_match_code,cvv_match_flag,geo_risk_score,is_cross_border
TX_00000010,2024-01-01T08:42:20.520433+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,127.0.0.1,residential,5.63,4aed9c2a96a70e8a,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000011,2024-01-01T08:56:03.570814+00:00,M_4816_00131,MID_400012_000131,TID_0131,400012,BRAINTREE,72.48.211.160,residential,20.64,4aed9c2a96a70e8a,CNP_MOBILE,Y,1,0,False
TX_00000012,2024-01-01T09:01:04.634130+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.178.228.73,mobile,41.2,9fa368bdd3a42f96,CNP_MOBILE,Y,1,0,False
TX_00000013,2024-01-01T09:21:30.992894+00:00,M_5912_00029,MID_400012_000029,TID_0029,400012,STRIPE,127.0.0.1,residential,4.32,9fa368bdd3a42f96,CP_POS_CHIP,Y,1,0,False
TX_00000014,2024-01-01T09:24:48.072871+00:00,M_5999_00142,MID_400012_000142,TID_0142,400012,STRIPE,72.169.120.179,datacenter,24.07,4aed9c2a96a70e8a,CNP_WEB,Y,1,35,False
TX_00000015,2024-01-01T09:31:28.468835+00:00,M_5541_00113,MID_400012_000113,TID_0113,400012,CYBERSOURCE,127.0.0.1,residential,18.16,4aed9c2a96a70e8a,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000016,2024-01-01T09:35:01.543615+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.115.170.166,residential,3.79,9fa368bdd3a42f96,CNP_MOBILE,Y,1,0,False
TX_00000017,2024-01-01T09:35:35.627841+00:00,M_5411_00051,MID_370001_000051,TID_0051,370001,ADYEN,198.54.130.20,residential,48.09,3fedaac8fb28e258,CNP_WEB,Y,1,0,False
TX_00000018,2024-01-01T09:38:51.967358+00:00,M_4816_00011,MID_400012_000011,TID_0011,400012,CYBERSOURCE,72.123.88.111,residential,6.81,4aed9c2a96a70e8a,CNP_WEB,Y,1,0,False
TX_00000019,2024-01-01T09:39:38.526824+00:00,M_5541_00113,MID_400012_000113,TID_0113,400012,CYBERSOURCE,127.0.0.1,residential,16.9,4aed9c2a96a70e8a,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000020,2024-01-01T09:39:58.609668+00:00,M_5541_00113,MID_400012_000113,TID_0113,400012,CYBERSOURCE,127.0.0.1,residential,9.38,9fa368bdd3a42f96,CP_POS_CHIP,Y,1,0,False
TX_00000021,2024-01-01T09:43:12.208083+00:00,M_5541_00113,MID_400012_000113,TID_0113,400012,CYBERSOURCE,127.0.0.1,residential,5.83,9fa368bdd3a42f96,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000022,2024-01-01T09:46:38.728375+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.168.32.141,datacenter,2.3,9fa368bdd3a42f96,CNP_WEB,Y,1,30,False
TX_00000023,2024-01-01T09:53:40.633078+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.87.43.85,residential,29.16,4aed9c2a96a70e8a,CNP_MOBILE,Y,1,0,False
TX_00000024,2024-01-01T10:06:23.879026+00:00,M_5812_00102,MID_541234_000102,TID_0102,541234,BRAINTREE,72.15.228.127,mobile,13.53,4aed9c2a96a70e8a,CNP_WEB,Y,1,0,False
TX_00000025,2024-01-01T10:47:00.160251+00:00,M_5814_00110,MID_541234_000110,TID_0110,541234,ADYEN,127.0.0.1,residential,8.14,32829ab41a299d7d,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000026,2024-01-01T11:08:26.262707+00:00,M_5541_00113,MID_400012_000113,TID_0113,400012,CYBERSOURCE,72.174.160.154,mobile,34.57,32829ab41a299d7d,CNP_MOBILE,Y,1,0,False
TX_00000027,2024-01-01T11:23:48.100102+00:00,M_5812_00093,MID_412800_000093,TID_0093,412800,CYBERSOURCE,127.0.0.1,residential,11.69,32829ab41a299d7d,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000028,2024-01-01T11:24:47.435433+00:00,M_5541_00019,MID_412800_000019,TID_0019,412800,BRAINTREE,127.0.0.1,residential,5.84,3965352dc6ac325f,CP_POS_CHIP,Y,1,0,False
TX_00000029,2024-01-01T11:36:11.832384+00:00,M_5541_00019,MID_412800_000019,TID_0019,412800,BRAINTREE,127.0.0.1,residential,14.06,3965352dc6ac325f,CP_POS_CHIP,Y,1,0,False
TX_00000030,2024-01-01T11:41:36.603675+00:00,M_5812_00093,MID_412800_000093,TID_0093,412800,CYBERSOURCE,127.0.0.1,residential,7.79,32829ab41a299d7d,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000031,2024-01-01T12:02:45.535670+00:00,M_5541_00019,MID_412800_000019,TID_0019,412800,BRAINTREE,127.0.0.1,residential,15.34,3965352dc6ac325f,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000032,2024-01-01T12:03:17.439795+00:00,M_5999_00142,MID_400012_000142,TID_0142,400012,STRIPE,72.96.200.114,mobile,13.99,32829ab41a299d7d,CNP_WEB,Y,1,0,False
TX_00000033,2024-01-01T12:11:03.678454+00:00,M_5541_00019,MID_412800_000019,TID_0019,412800,BRAINTREE,127.0.0.1,residential,19.18,3965352dc6ac325f,CP_POS_CHIP,Y,1,0,False
TX_00000034,2024-01-01T12:32:49.005333+00:00,M_5411_00084,MID_541234_000084,TID_0084,541234,BRAINTREE,127.0.0.1,residential,8.73,3965352dc6ac325f,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000035,2024-01-01T12:35:15.839038+00:00,M_5411_00084,MID_541234_000084,TID_0084,541234,BRAINTREE,127.0.0.1,residential,10.44,3965352dc6ac325f,CP_POS_CHIP,Y,1,0,False
TX_00000036,2024-01-01T12:53:52.925052+00:00,M_5411_00084,MID_541234_000084,TID_0084,541234,BRAINTREE,127.0.0.1,residential,17.29,3965352dc6ac325f,CP_POS_CHIP,Y,1,0,False
TX_00000037,2024-01-01T13:04:39.455248+00:00,M_5411_00084,MID_541234_000084,TID_0084,541234,BRAINTREE,127.0.0.1,residential,14.56,3965352dc6ac325f,CP_POS_CHIP,Y,1,0,False
TX_00000038,2024-01-01T15:08:38.763356+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,7.72,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000039,2024-01-01T15:30:40.630043+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,16.81,c71734e5f84b0491,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000040,2024-01-01T15:50:18.529334+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,20.58,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000041,2024-01-01T15:53:52.624594+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,17.67,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000042,2024-01-01T15:57:12.990487+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,2.29,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000043,2024-01-01T16:04:00.348935+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,6.58,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000044,2024-01-01T16:06:53.463400+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,16.45,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000045,2024-01-01T16:25:21.553168+00:00,M_5912_00048,MID_412800_000048,TID_0048,412800,ADYEN,72.191.106.200,residential,51.7,c71734e5f84b0491,CNP_WEB,Y,1,0,False
TX_00000046,2024-01-01T16:46:16.921598+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,11.37,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000047,2024-01-01T16:50:48.093266+00:00,M_4816_00011,MID_400012_000011,TID_0011,400012,CYBERSOURCE,72.19.201.44,residential,16.52,03f794c358ace73b,CNP_WEB,Y,1,0,False
TX_00000048,2024-01-01T16:52:34.293013+00:00,M_5812_00145,MID_541234_000145,TID_0145,541234,ADYEN,72.80.6.39,mobile,13.9,03f794c358ace73b,CNP_WEB,Y,1,0,False
TX_00000049,2024-01-01T16:53:05.779163+00:00,M_5814_00066,MID_412800_000066,TID_0066,412800,CYBERSOURCE,127.0.0.1,residential,6.17,9ca060d337f56583,CP_POS_CHIP,Y,1,0,False
TX_00000050,2024-01-01T16:56:13.297253+00:00,M_5912_00101,MID_400012_000101,TID_0101,400012,ADYEN,127.0.0.1,residential,9.47,03f794c358ace73b,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000051,2024-01-01T16:59:25.192294+00:00,M_5814_00066,MID_412800_000066,TID_0066,412800,CYBERSOURCE,127.0.0.1,residential,14.03,9ca060d337f56583,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000052,2024-01-01T17:02:26.712698+00:00,M_5912_00101,MID_400012_000101,TID_0101,400012,ADYEN,127.0.0.1,residential,6.74,03f794c358ace73b,CP_POS_CHIP,Y,1,0,False
TX_00000053,2024-01-01T17:05:34.726301+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,16.36,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000054,2024-01-01T17:09:26.777573+00:00,M_5814_00066,MID_412800_000066,TID_0066,412800,CYBERSOURCE,127.0.0.1,residential,9.91,9ca060d337f56583,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000055,2024-01-01T17:14:25.070003+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,6.71,c71734e5f84b0491,CP_POS_CHIP,Y,1,0,False
TX_00000056,2024-01-01T17:15:51.086443+00:00,M_5912_00101,MID_400012_000101,TID_0101,400012,ADYEN,127.0.0.1,residential,19.22,03f794c358ace73b,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000057,2024-01-01T17:22:24.196568+00:00,M_5814_00066,MID_412800_000066,TID_0066,412800,CYBERSOURCE,127.0.0.1,residential,9.14,9ca060d337f56583,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000058,2024-01-01T17:39:00.252978+00:00,M_5411_00028,MID_541234_000028,TID_0028,541234,BRAINTREE,72.240.93.210,residential,29.89,9ca060d337f56583,CNP_MOBILE,Y,1,0,False
TX_00000059,2024-01-01T17:49:30.769941+00:00,M_5814_00066,MID_412800_000066,TID_0066,412800,CYBERSOURCE,127.0.0.1,residential,7.83,9ca060d337f56583,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000060,2024-01-01T17:52:20.388549+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,127.0.0.1,residential,9.82,939efeafc4e8a03d,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000061,2024-01-01T18:05:42.217241+00:00,M_5812_00107,MID_370001_000107,TID_0107,370001,STRIPE,127.0.0.1,residential,6.41,9ca060d337f56583,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000062,2024-01-01T18:08:31.585792+00:00,M_5812_00107,MID_370001_000107,TID_0107,370001,STRIPE,127.0.0.1,residential,5.54,9ca060d337f56583,CP_POS_CHIP,Y,1,0,False
TX_00000063,2024-01-01T18:21:21.003735+00:00,M_5411_00028,MID_541234_000028,TID_0028,541234,BRAINTREE,72.235.195.82,residential,17.41,9ca060d337f56583,CNP_WEB,Y,1,0,False
TX_00000064,2024-01-01T18:35:12.661361+00:00,M_5812_00107,MID_370001_000107,TID_0107,370001,STRIPE,127.0.0.1,residential,15.29,9ca060d337f56583,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000065,2024-01-01T19:01:35.309795+00:00,M_5812_00112,MID_370001_000112,TID_0112,370001,ADYEN,72.35.79.210,residential,20.92,9ca060d337f56583,CNP_WEB,Y,1,0,False
TX_00000066,2024-01-01T19:17:06.362461+00:00,M_5542_00053,MID_412800_000053,TID_0053,412800,ADYEN,127.0.0.1,residential,2.12,9ca060d337f56583,CP_POS_CHIP,Y,1,0,False
TX_00000067,2024-01-01T19:24:21.249931+00:00,M_5542_00053,MID_412800_000053,TID_0053,412800,ADYEN,127.0.0.1,residential,19.84,9ca060d337f56583,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000068,2024-01-01T19:29:17.784589+00:00,M_5912_00048,MID_412800_000048,TID_0048,412800,ADYEN,72.247.237.46,mobile,24.43,b7fedf3b05c6a78b,CNP_MOBILE,U,1,35,True
TX_00000069,2024-01-01T19:32:20.114951+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.49.24.190,residential,59.15,9ca060d337f56583,CNP_MOBILE,N,1,20,False
TX_00000070,2024-01-01T19:36:39.060254+00:00,M_5542_00053,MID_412800_000053,TID_0053,412800,ADYEN,127.0.0.1,residential,15.12,9ca060d337f56583,CP_POS_CHIP,Y,1,0,False
TX_00000071,2024-01-01T19:53:38.106887+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.90.168.104,residential,8.3,9ca060d337f56583,CNP_WEB,Y,1,0,False
TX_00000072,2024-01-01T20:04:07.076683+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,127.0.0.1,residential,3.65,a6ae36b38b8974b2,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000073,2024-01-01T20:08:01.673679+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,127.0.0.1,residential,20.7,a6ae36b38b8974b2,CP_POS_CHIP,Y,1,0,False
TX_00000074,2024-01-01T20:12:05.523731+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.99.18.211,mobile,42.3,9ca060d337f56583,CNP_WEB,Y,1,0,False
TX_00000075,2024-01-01T20:12:41.328808+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,127.0.0.1,residential,18.04,a6ae36b38b8974b2,CP_POS_CHIP,Y,1,0,False
TX_00000076,2024-01-01T20:28:57.824608+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,127.0.0.1,residential,5.4,a6ae36b38b8974b2,CP_POS_CHIP,Y,1,0,False
TX_00000077,2024-01-01T20:30:25.250615+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.249.197.82,residential,13.69,9ca060d337f56583,CNP_WEB,Y,1,0,False
TX_00000078,2024-01-01T20:56:41.939998+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,127.0.0.1,residential,11.9,a6ae36b38b8974b2,CP_POS_CHIP,Y,1,0,False
TX_00000079,2024-01-01T21:11:18.079948+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.243.5.172,mobile,44.72,f5c7d5a5fd381d8e,CNP_MOBILE,Y,1,0,False
TX_00000080,2024-01-01T21:14:02.084140+00:00,M_5999_00142,MID_400012_000142,TID_0142,400012,STRIPE,72.110.51.219,residential,96.4,e22b0b22244c9c67,CNP_MOBILE,Y,1,0,False
TX_00000081,2024-01-01T21:16:57.157474+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,72.202.144.235,residential,75.45,e22b0b22244c9c67,CNP_MOBILE,Y,1,0,False
TX_00000082,2024-01-01T22:28:03.316294+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,72.85.242.132,mobile,5.05,e019392c9e3c4bcf,CNP_WEB,Y,1,0,False
TX_00000083,2024-01-01T22:30:41.340372+00:00,M_5311_00116,MID_412800_000116,TID_0116,412800,CYBERSOURCE,127.0.0.1,residential,11.05,5000327da1693341,CP_POS_CHIP,Y,1,0,False
TX_00000084,2024-01-01T22:32:41.232047+00:00,M_5814_00092,MID_400012_000092,TID_0092,400012,CYBERSOURCE,127.0.0.1,residential,7.44,87aa4beeebdda10d,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000085,2024-01-02T05:58:15.205843+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.78.190.107,mobile,6.06,a1ec62bcb4006ecb,CNP_MOBILE,Y,1,0,False
TX_00000086,2024-01-02T06:13:54.401789+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.113.119.161,residential,6.35,3bd66eeaaf7db002,CNP_MOBILE,A,1,0,False
TX_00000087,2024-01-02T09:55:12.344843+00:00,M_5411_00051,MID_370001_000051,TID_0051,370001,ADYEN,127.0.0.1,residential,4.04,68776492977b9cb7,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000088,2024-01-02T10:21:56.127141+00:00,M_5411_00058,MID_541234_000058,TID_0058,541234,BRAINTREE,72.198.85.135,residential,7.01,bfc70e27077f6e08,CNP_WEB,Y,1,0,False
TX_00000089,2024-01-02T10:22:17.382328+00:00,M_5411_00051,MID_370001_000051,TID_0051,370001,ADYEN,72.38.95.235,residential,2.44,68776492977b9cb7,CNP_WEB,U,1,35,True
TX_00000090,2024-01-02T10:27:12.636923+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.112.68.60,mobile,21.44,bfc70e27077f6e08,CNP_MOBILE,Y,1,0,False
TX_00000091,2024-01-02T10:32:03.569583+00:00,M_5411_00051,MID_370001_000051,TID_0051,370001,ADYEN,127.0.0.1,residential,5.69,68776492977b9cb7,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000092,2024-01-02T10:35:14.722545+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,72.95.37.49,residential,20.37,68776492977b9cb7,CNP_MOBILE,Y,1,0,False
TX_00000093,2024-01-02T10:39:09.038620+00:00,M_5411_00051,MID_370001_000051,TID_0051,370001,ADYEN,127.0.0.1,residential,1902.4,68776492977b9cb7,CP_POS_CHIP,Y,1,0,False
TX_00000094,2024-01-02T10:42:18.394655+00:00,M_5411_00051,MID_370001_000051,TID_0051,370001,ADYEN,127.0.0.1,residential,931.71,68776492977b9cb7,CP_POS_CHIP,Y,1,0,False
TX_00000095,2024-01-02T10:44:29.181167+00:00,M_5411_00051,MID_370001_000051,TID_0051,370001,ADYEN,127.0.0.1,residential,1270.6,68776492977b9cb7,CP_POS_CHIP,Y,1,0,False
TX_00000096,2024-01-02T10:47:12.798693+00:00,M_5411_00051,MID_370001_000051,TID_0051,370001,ADYEN,127.0.0.1,residential,1754.44,68776492977b9cb7,CP_POS_CHIP,Y,1,0,False
TX_00000097,2024-01-02T12:41:22.399751+00:00,M_5812_00093,MID_412800_000093,TID_0093,412800,CYBERSOURCE,127.0.0.1,residential,2.66,d5cea936ec38198a,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000098,2024-01-02T12:46:42.249771+00:00,M_5812_00093,MID_412800_000093,TID_0093,412800,CYBERSOURCE,127.0.0.1,residential,17.18,d5cea936ec38198a,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000099,2024-01-02T12:49:37.099552+00:00,M_5812_00093,MID_412800_000093,TID_0093,412800,CYBERSOURCE,127.0.0.1,residential,10.82,edfbe639ce30908a,CP_POS_CHIP,Y,1,0,False
TX_00000100,2024-01-02T12:58:21.995428+00:00,M_5411_00135,MID_400012_000135,TID_0135,400012,BRAINTREE,72.207.109.150,residential,7.04,d5cea936ec38198a,CNP_WEB,Y,1,0,False
TX_00000101,2024-01-02T13:08:50.683039+00:00,M_5814_00069,MID_400012_000069,TID_0069,400012,CYBERSOURCE,72.186.222.201,mobile,28.96,0dada228a2953f54,CNP_MOBILE,Y,1,0,False
TX_00000102,2024-01-02T13:09:23.109921+00:00,M_5812_00107,MID_370001_000107,TID_0107,370001,STRIPE,127.0.0.1,residential,2.89,d5cea936ec38198a,CP_POS_CHIP,Y,1,0,False
TX_00000103,2024-01-02T13:53:55.229457+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,10.48,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000104,2024-01-02T13:58:34.958465+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,19.01,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000105,2024-01-02T14:03:00.319544+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,21.47,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000106,2024-01-02T14:07:23.101431+00:00,M_5912_00048,MID_412800_000048,TID_0048,412800,ADYEN,72.214.235.133,mobile,4.7,1ca28b8584fb8b76,CNP_WEB,Y,1,0,False
TX_00000107,2024-01-02T14:11:35.572679+00:00,M_5999_00142,MID_400012_000142,TID_0142,400012,STRIPE,72.175.26.212,mobile,11.79,1ca28b8584fb8b76,CNP_MOBILE,Y,1,0,False
TX_00000108,2024-01-02T14:14:53.992615+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,11.22,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000109,2024-01-02T14:21:19.109543+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,17.88,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000110,2024-01-02T14:45:46.318469+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,9.7,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000111,2024-01-02T14:55:07.450239+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,7.38,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000112,2024-01-02T15:07:00.347514+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,3.94,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000113,2024-01-02T15:09:49.817757+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,7.27,1ca28b8584fb8b76,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000114,2024-01-02T15:16:23.169473+00:00,M_5411_00015,MID_541234_000015,TID_0015,541234,STRIPE,127.0.0.1,residential,1742.5,1ca28b8584fb8b76,CP_POS_CHIP,Y,1,0,False
TX_00000115,2024-01-02T15:18:45.796917+00:00,M_5311_00138,MID_541234_000138,TID_0138,541234,CYBERSOURCE,127.0.0.1,residential,8.28,5eef1af90b3acfb8,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000116,2024-01-02T15:20:54.276159+00:00,M_5812_00102,MID_541234_000102,TID_0102,541234,BRAINTREE,72.212.174.162,residential,8.93,5eef1af90b3acfb8,CNP_WEB,Y,1,0,False
TX_00000117,2024-01-02T16:05:04.032110+00:00,M_5542_00077,MID_370001_000077,TID_0077,370001,ADYEN,127.0.0.1,residential,17.81,e8c91b3a3e44b62f,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000118,2024-01-02T16:08:59.345482+00:00,M_5812_00145,MID_541234_000145,TID_0145,541234,ADYEN,72.91.93.128,mobile,8.42,e8c91b3a3e44b62f,CNP_MOBILE,Y,1,0,False
TX_00000119,2024-01-02T16:11:20.065417+00:00,M_5542_00077,MID_370001_000077,TID_0077,370001,ADYEN,127.0.0.1,residential,11.7,e8c91b3a3e44b62f,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000120,2024-01-02T16:21:07.607655+00:00,M_5999_00142,MID_400012_000142,TID_0142,400012,STRIPE,72.97.170.232,residential,13.15,e8c91b3a3e44b62f,CNP_WEB,Y,1,25,False
TX_00000121,2024-01-02T16:46:03.742859+00:00,M_5812_00047,MID_400012_000047,TID_0047,400012,CYBERSOURCE,127.0.0.1,residential,7.21,e8c91b3a3e44b62f,CP_POS_CHIP,Y,1,0,False
TX_00000122,2024-01-02T16:50:03.332722+00:00,M_5812_00021,MID_370001_000021,TID_0021,370001,CYBERSOURCE,72.58.204.140,mobile,0.64,e8c91b3a3e44b62f,CNP_MOBILE,Y,1,0,False
TX_00000123,2024-01-02T16:55:07.398100+00:00,M_5812_00047,MID_400012_000047,TID_0047,400012,CYBERSOURCE,127.0.0.1,residential,14.12,e8c91b3a3e44b62f,CP_POS_CHIP,Y,1,0,False
TX_00000124,2024-01-02T17:06:03.022899+00:00,M_5812_00047,MID_400012_000047,TID_0047,400012,CYBERSOURCE,127.0.0.1,residential,7.38,e8c91b3a3e44b62f,CP_POS_CHIP,Y,1,0,False
TX_00000125,2024-01-02T17:18:29.531531+00:00,M_5912_00086,MID_400012_000086,TID_0086,400012,ADYEN,127.0.0.1,residential,21.92,8f1343f80c32ef5a,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000126,2024-01-02T18:30:33.368803+00:00,M_5812_00047,MID_400012_000047,TID_0047,400012,CYBERSOURCE,127.0.0.1,residential,8.66,7dd9ec6437da29fa,CP_POS_CONTACTLESS,Y,1,0,False
